NA_Sales_Log,JP_Sales_Log,EU_Sales_Log,Other_Sales_Log,Critic_Count,User_Count,Microsoft,Nintendo,Other,PC,PlayStation,Action,Casual,RPG,Simulation,Sports,Strategy,Global_Sales
0.11332868530700327,0.06765864847381486,0.1823215567939546,0.11332868530700327,52,45.0,0,0,0,0,1,1,0,0,0,0,0,0.51
0.35065687161316933,0.0,0.01980262729617973,0.06765864847381486,11,51.0,0,0,0,0,1,0,0,0,0,1,0,0.51
0.30748469974796055,0.01980262729617973,0.0769610411361284,0.03922071315328133,29,33.0,1,0,0,0,0,1,0,0,0,0,0,0.51
0.3852624007906449,0.0,0.0,0.03922071315328133,21,25.0,0,1,0,0,0,0,1,0,0,0,0,0.51
0.3148107398400336,0.0,0.10436001532424286,0.01980262729617973,7,25.0,1,0,0,0,0,0,1,0,0,0,0,0.51
0.22314355131420976,0.0,0.17395330712343798,0.058268908123975824,4,4.0,0,0,0,0,1,0,0,0,0,1,0,0.51
0.0,0.412109650826833,0.0,0.0,21,25.0,0,0,1,0,0,0,0,1,0,0,0,0.51
0.30748469974796055,0.0,0.12221763272424911,0.009950330853168092,26,21.0,0,1,0,0,0,1,0,0,0,0,0,0.51
0.17395330712343798,0.17395330712343798,0.10436001532424286,0.02955880224154443,70,108.0,0,1,0,0,0,0,0,1,0,0,0,0.51
0.3148107398400336,0.0,0.10436001532424286,0.01980262729617973,35,8.0,1,0,0,0,0,0,0,0,0,1,0,0.51
0.22314355131420976,0.0,0.17395330712343798,0.058268908123975824,54,191.0,0,0,0,0,1,1,0,0,0,0,0,0.51
0.37843643572024505,0.0,0.009950330853168092,0.03922071315328133,8,25.0,0,1,0,0,0,0,1,0,0,0,0,0.51
0.3852624007906449,0.0,0.02955880224154443,0.009950330853168092,21,25.0,0,0,1,0,0,1,0,0,0,0,0,0.51
0.19885085874516517,0.04879016416943205,0.1570037488096647,0.058268908123975824,30,5.0,0,0,0,0,1,0,1,0,0,0,0,0.51
0.22314355131420976,0.0,0.17395330712343798,0.058268908123975824,21,25.0,0,0,0,0,1,0,1,0,0,0,0,0.51
0.25464221837358075,0.0,0.16551443847757333,0.03922071315328133,47,39.0,1,0,0,0,0,0,0,0,0,1,0,0.51
0.2468600779315258,0.0,0.17395330712343798,0.02955880224154443,21,25.0,0,0,0,0,1,0,0,0,0,1,0,0.51
0.23111172096338664,0.0,0.1823215567939546,0.04879016416943205,69,141.0,1,0,0,0,0,1,0,0,0,0,0,0.51
0.30748469974796055,0.0,0.12221763272424911,0.009950330853168092,4,25.0,0,1,0,0,0,1,0,0,0,0,0,0.5
0.35065687161316933,0.0,0.01980262729617973,0.06765864847381486,41,25.0,0,0,0,0,1,0,0,0,0,1,0,0.5
0.09531017980432493,0.0,0.3148107398400336,0.02955880224154443,21,28.0,1,0,0,0,0,0,0,0,0,1,0,0.5
0.22314355131420976,0.0,0.17395330712343798,0.058268908123975824,9,6.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.28517894223366247,0.0,0.12221763272424911,0.04879016416943205,8,25.0,0,1,0,0,0,1,0,0,0,0,0,0.5
0.3852624007906449,0.0,0.02955880224154443,0.009950330853168092,21,25.0,0,0,1,0,0,1,0,0,0,0,0,0.5
0.371563556432483,0.0,0.009950330853168092,0.03922071315328133,41,61.0,1,0,0,0,0,0,0,0,0,1,0,0.5
0.1570037488096647,0.0,0.2468600779315258,0.058268908123975824,34,60.0,0,1,0,0,0,1,0,0,0,0,0,0.5
0.36464311358790924,0.0,0.02955880224154443,0.03922071315328133,50,46.0,1,0,0,0,0,1,0,0,0,0,0,0.5
0.35065687161316933,0.0,0.058268908123975824,0.01980262729617973,33,12.0,1,0,0,0,0,0,0,0,0,1,0,0.5
0.0,0.4054651081081644,0.0,0.0,21,25.0,0,0,0,0,1,0,0,1,0,0,0,0.5
0.2700271372130602,0.0,0.11332868530700327,0.06765864847381486,30,25.0,0,0,0,0,1,0,0,0,0,1,0,0.5
0.3576744442718159,0.0,0.02955880224154443,0.03922071315328133,16,12.0,0,1,0,0,0,1,0,0,0,0,0,0.5
0.32930374714260047,0.0,0.09531017980432493,0.009950330853168092,10,4.0,0,1,0,0,0,0,0,1,0,0,0,0.5
0.2468600779315258,0.0,0.17395330712343798,0.02955880224154443,21,25.0,0,0,0,0,1,0,1,0,0,0,0,0.5
0.22314355131420976,0.0,0.17395330712343798,0.058268908123975824,13,11.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.371563556432483,0.0,0.01980262729617973,0.02955880224154443,21,25.0,0,1,0,0,0,0,1,0,0,0,0,0.5
0.37843643572024505,0.0,0.009950330853168092,0.03922071315328133,21,25.0,0,1,0,0,0,0,0,0,1,0,0,0.5
0.22314355131420976,0.0,0.17395330712343798,0.058268908123975824,36,105.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.17395330712343798,0.0,0.19885085874516517,0.08617769624105241,30,29.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.22314355131420976,0.0,0.17395330712343798,0.058268908123975824,21,25.0,0,0,0,0,1,0,1,0,0,0,0,0.5
0.3852624007906449,0.0,0.02955880224154443,0.009950330853168092,21,25.0,0,0,1,0,0,1,0,0,0,0,0,0.5
0.1570037488096647,0.26236426446749106,0.01980262729617973,0.01980262729617973,33,36.0,0,1,0,0,0,0,1,0,0,0,0,0.5
0.22314355131420976,0.0,0.17395330712343798,0.058268908123975824,7,37.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.22314355131420976,0.0,0.17395330712343798,0.058268908123975824,13,6.0,0,0,0,0,1,0,1,0,0,0,0,0.5
0.30748469974796055,0.06765864847381486,0.01980262729617973,0.03922071315328133,31,24.0,0,0,0,0,1,0,0,1,0,0,0,0.5
0.09531017980432493,0.0,0.29266961396282004,0.06765864847381486,36,55.0,1,0,0,0,0,1,0,0,0,0,0,0.5
0.0769610411361284,0.0,0.23901690047049992,0.13976194237515863,18,29.0,0,0,0,0,1,0,0,0,0,1,0,0.5
0.22314355131420976,0.03922071315328133,0.12221763272424911,0.06765864847381486,60,169.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.16551443847757333,0.01980262729617973,0.19885085874516517,0.0769610411361284,37,50.0,0,0,0,0,1,0,0,0,0,0,1,0.5
0.19885085874516517,0.16551443847757333,0.06765864847381486,0.01980262729617973,60,113.0,0,1,0,0,0,0,1,0,0,0,0,0.5
0.1570037488096647,0.0,0.2151113796169455,0.08617769624105241,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.3852624007906449,0.0,0.0,0.02955880224154443,21,4.0,0,1,0,0,0,0,0,0,0,1,0,0.5
0.37843643572024505,0.0,0.009950330853168092,0.02955880224154443,21,25.0,0,1,0,0,0,1,0,0,0,0,0,0.5
0.22314355131420976,0.0,0.1823215567939546,0.04879016416943205,56,96.0,1,0,0,0,0,1,0,0,0,0,0,0.5
0.3364722366212129,0.0,0.08617769624105241,0.009950330853168092,21,25.0,0,1,0,0,0,1,0,0,0,0,0,0.5
0.2151113796169455,0.0,0.16551443847757333,0.0769610411361284,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,22,8.0,0,0,0,0,1,0,0,0,1,0,0,0.5
0.12221763272424911,0.2700271372130602,0.04879016416943205,0.009950330853168092,20,26.0,0,1,0,0,0,0,0,1,0,0,0,0.5
0.371563556432483,0.0,0.009950330853168092,0.03922071315328133,29,10.0,0,1,0,0,0,0,0,0,0,1,0,0.5
0.0,0.4054651081081644,0.0,0.0,21,25.0,0,0,0,0,1,0,0,0,0,0,1,0.5
0.2468600779315258,0.0,0.17395330712343798,0.02955880224154443,21,25.0,0,0,0,0,1,0,0,0,0,1,0,0.5
0.26236426446749106,0.0769610411361284,0.09531017980432493,0.01980262729617973,64,25.0,1,0,0,0,0,1,0,0,0,0,0,0.5
0.3852624007906449,0.0,0.0,0.02955880224154443,19,22.0,1,0,0,0,0,0,0,0,0,1,0,0.5
0.10436001532424286,0.25464221837358075,0.06765864847381486,0.02955880224154443,11,9.0,0,0,0,0,1,0,0,1,0,0,0,0.5
0.2151113796169455,0.0,0.1570037488096647,0.08617769624105241,50,77.0,0,0,0,0,1,0,0,1,0,0,0,0.5
0.37843643572024505,0.0,0.0,0.03922071315328133,10,5.0,1,0,0,0,0,0,0,0,1,0,0,0.5
0.35065687161316933,0.0,0.03922071315328133,0.03922071315328133,61,141.0,1,0,0,0,0,0,0,0,0,1,0,0.5
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,8,8.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.34358970439007686,0.0,0.01980262729617973,0.06765864847381486,21,4.0,0,0,0,0,1,0,0,0,0,1,0,0.5
0.10436001532424286,0.2468600779315258,0.0769610411361284,0.02955880224154443,37,46.0,0,0,0,0,1,0,0,1,0,0,0,0.5
0.371563556432483,0.0,0.009950330853168092,0.03922071315328133,42,30.0,1,0,0,0,0,0,0,0,0,1,0,0.5
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,25,16.0,0,0,0,0,1,0,0,0,0,1,0,0.5
0.3220834991691132,0.0,0.09531017980432493,0.009950330853168092,30,17.0,0,1,0,0,0,0,0,0,0,1,0,0.5
0.0,0.4054651081081644,0.0,0.0,21,25.0,0,1,0,0,0,0,0,0,0,1,0,0.5
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,21,26.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.17395330712343798,0.0,0.19885085874516517,0.0769610411361284,59,536.0,0,0,0,0,1,0,0,1,0,0,0,0.5
0.30748469974796055,0.0,0.12221763272424911,0.009950330853168092,17,16.0,0,1,0,0,0,1,0,0,0,0,0,0.5
0.0,0.4054651081081644,0.0,0.0,21,25.0,0,0,0,0,1,0,0,0,0,0,1,0.5
0.0,0.37843643572024505,0.0,0.02955880224154443,21,25.0,0,0,0,0,1,0,0,1,0,0,0,0.5
0.20701416938432612,0.009950330853168092,0.1906203596086497,0.04879016416943205,79,86.0,1,0,0,0,0,1,0,0,0,0,0,0.5
0.34358970439007686,0.0,0.01980262729617973,0.06765864847381486,21,30.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.34358970439007686,0.0,0.009950330853168092,0.06765864847381486,42,19.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.0,0.4054651081081644,0.0,0.0,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,19,6.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.1570037488096647,0.1310282624064042,0.12221763272424911,0.058268908123975824,21,62.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.37843643572024505,0.0,0.02955880224154443,0.009950330853168092,21,25.0,0,0,1,0,0,0,0,0,0,1,0,0.5
0.23901690047049992,0.03922071315328133,0.1310282624064042,0.03922071315328133,67,157.0,1,0,0,0,0,0,0,1,0,0,0,0.5
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.5
0.37843643572024505,0.0,0.02955880224154443,0.009950330853168092,21,25.0,0,0,1,0,0,1,0,0,0,0,0,0.5
0.37843643572024505,0.0,0.02955880224154443,0.009950330853168092,21,25.0,0,0,1,0,0,1,0,0,0,0,0,0.5
0.25464221837358075,0.0,0.14842000511827322,0.03922071315328133,21,25.0,1,0,0,0,0,1,0,0,0,0,0,0.5
0.34358970439007686,0.02955880224154443,0.01980262729617973,0.03922071315328133,46,6.0,0,1,0,0,0,1,0,0,0,0,0,0.5
0.37843643572024505,0.0,0.0,0.03922071315328133,35,16.0,0,1,0,0,0,0,0,0,0,1,0,0.5
0.17395330712343798,0.11332868530700327,0.13976194237515863,0.02955880224154443,59,56.0,0,1,0,0,0,0,0,0,0,1,0,0.49
0.2468600779315258,0.14842000511827322,0.02955880224154443,0.01980262729617973,35,33.0,0,1,0,0,0,0,1,0,0,0,0,0.49
0.08617769624105241,0.27763173659827955,0.058268908123975824,0.02955880224154443,22,28.0,0,0,0,0,1,1,0,0,0,0,0,0.49
0.37843643572024505,0.0,0.0,0.03922071315328133,21,6.0,0,1,0,0,0,0,0,0,0,1,0,0.49
0.23111172096338664,0.04879016416943205,0.13976194237515863,0.03922071315328133,57,31.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.0,0.0,0.35065687161316933,0.06765864847381486,21,35.0,0,0,0,1,0,0,0,0,1,0,0,0.49
0.30010459245033816,0.0,0.12221763272424911,0.009950330853168092,4,25.0,0,1,0,0,0,0,0,0,0,1,0,0.49
0.36464311358790924,0.0,0.01980262729617973,0.03922071315328133,16,7.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.09531017980432493,0.0,0.29266961396282004,0.04879016416943205,42,56.0,1,0,0,0,0,0,0,0,0,1,0,0.49
0.0769610411361284,0.01980262729617973,0.26236426446749106,0.08617769624105241,21,25.0,0,0,0,0,1,0,0,0,0,1,0,0.49
0.36464311358790924,0.0,0.01980262729617973,0.03922071315328133,65,38.0,1,0,0,0,0,0,0,0,0,1,0,0.49
0.37843643572024505,0.0,0.02955880224154443,0.009950330853168092,21,25.0,0,0,1,0,0,0,0,0,0,1,0,0.49
0.2151113796169455,0.06765864847381486,0.1310282624064042,0.03922071315328133,34,145.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.23901690047049992,0.06765864847381486,0.09531017980432493,0.04879016416943205,34,47.0,0,0,0,0,1,1,0,0,0,0,0,0.49
0.28517894223366247,0.0,0.11332868530700327,0.03922071315328133,21,25.0,0,1,0,0,0,0,0,0,1,0,0,0.49
0.12221763272424911,0.27763173659827955,0.01980262729617973,0.01980262729617973,13,28.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.34358970439007686,0.0,0.009950330853168092,0.06765864847381486,42,42.0,0,0,0,0,1,1,0,0,0,0,0,0.49
0.32930374714260047,0.0,0.04879016416943205,0.04879016416943205,18,81.0,1,0,0,0,0,0,0,0,0,1,0,0.49
0.3576744442718159,0.0,0.02955880224154443,0.03922071315328133,37,54.0,0,1,0,0,0,0,1,0,0,0,0,0.49
0.3220834991691132,0.0,0.09531017980432493,0.009950330853168092,25,20.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.16551443847757333,0.0,0.20701416938432612,0.0769610411361284,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.49
0.37843643572024505,0.0,0.0,0.03922071315328133,21,25.0,0,1,0,0,0,0,1,0,0,0,0,0.49
0.30010459245033816,0.0,0.12221763272424911,0.009950330853168092,5,25.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.29266961396282004,0.0,0.12221763272424911,0.01980262729617973,55,20.0,1,0,0,0,0,1,0,0,0,0,0,0.49
0.23901690047049992,0.1570037488096647,0.02955880224154443,0.02955880224154443,36,180.0,0,1,0,0,0,0,0,0,0,0,1,0.49
0.30010459245033816,0.0,0.12221763272424911,0.009950330853168092,16,22.0,0,1,0,0,0,0,0,0,1,0,0,0.49
0.11332868530700327,0.2151113796169455,0.09531017980432493,0.02955880224154443,38,53.0,0,0,0,0,1,0,0,1,0,0,0,0.49
0.26236426446749106,0.02955880224154443,0.11332868530700327,0.03922071315328133,71,82.0,1,0,0,0,0,1,0,0,0,0,0,0.49
0.0,0.3987761199573678,0.0,0.0,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.49
0.14842000511827322,0.12221763272424911,0.14842000511827322,0.02955880224154443,69,110.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.0,0.3987761199573678,0.0,0.0,21,25.0,0,1,0,0,0,0,1,0,0,0,0,0.49
0.3148107398400336,0.0,0.10436001532424286,0.01980262729617973,41,46.0,1,0,0,0,0,1,0,0,0,0,0,0.49
0.14842000511827322,0.0,0.26236426446749106,0.02955880224154443,21,25.0,0,1,0,0,0,0,0,0,0,1,0,0.49
0.25464221837358075,0.0,0.13976194237515863,0.04879016416943205,21,25.0,0,1,0,0,0,0,0,0,0,1,0,0.49
0.16551443847757333,0.14842000511827322,0.11332868530700327,0.02955880224154443,22,19.0,0,1,0,0,0,0,1,0,0,0,0,0.49
0.35065687161316933,0.0,0.02955880224154443,0.03922071315328133,12,8.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.30748469974796055,0.03922071315328133,0.03922071315328133,0.03922071315328133,21,25.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.1823215567939546,0.009950330853168092,0.19885085874516517,0.04879016416943205,21,25.0,1,0,0,0,0,1,0,0,0,0,0,0.49
0.0,0.3987761199573678,0.0,0.0,21,25.0,0,0,1,0,0,0,0,0,0,1,0,0.49
0.371563556432483,0.0,0.0,0.03922071315328133,7,4.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.2468600779315258,0.0,0.14842000511827322,0.03922071315328133,21,79.0,1,0,0,0,0,1,0,0,0,0,0,0.49
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,21,10.0,0,0,0,0,1,0,0,0,0,1,0,0.49
0.0,0.0,0.13976194237515863,0.28517894223366247,21,25.0,0,0,0,0,1,0,0,0,0,1,0,0.49
0.2151113796169455,0.0,0.1310282624064042,0.09531017980432493,50,31.0,0,0,0,0,1,0,1,0,0,0,0,0.49
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,21,10.0,0,0,0,0,1,0,0,0,0,1,0,0.49
0.0,0.3987761199573678,0.0,0.0,21,25.0,0,0,0,0,1,0,1,0,0,0,0,0.49
0.03922071315328133,0.1906203596086497,0.19885085874516517,0.01980262729617973,21,25.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.1823215567939546,0.0,0.20701416938432612,0.058268908123975824,26,518.0,0,0,0,1,0,1,0,0,0,0,0,0.49
0.23901690047049992,0.01980262729617973,0.14842000511827322,0.03922071315328133,37,24.0,0,1,0,0,0,0,0,0,0,1,0,0.49
0.0,0.37843643572024505,0.0,0.02955880224154443,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.49
0.22314355131420976,0.0,0.009950330853168092,0.19885085874516517,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.49
0.2151113796169455,0.02955880224154443,0.16551443847757333,0.04879016416943205,50,42.0,1,0,0,0,0,1,0,0,0,0,0,0.49
0.30748469974796055,0.01980262729617973,0.08617769624105241,0.009950330853168092,20,23.0,0,1,0,0,0,0,0,0,0,1,0,0.49
0.2151113796169455,0.0,0.17395330712343798,0.058268908123975824,30,8.0,0,0,0,0,1,0,0,0,0,1,0,0.49
0.30748469974796055,0.0,0.10436001532424286,0.01980262729617973,7,25.0,1,0,0,0,0,1,0,0,0,0,0,0.49
0.23901690047049992,0.0,0.16551443847757333,0.02955880224154443,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.49
0.0,0.3987761199573678,0.0,0.0,21,25.0,0,0,0,0,1,0,1,0,0,0,0,0.49
0.0,0.0,0.371563556432483,0.02955880224154443,7,16.0,0,0,0,1,0,1,0,0,0,0,0,0.49
0.2700271372130602,0.04879016416943205,0.09531017980432493,0.02955880224154443,55,29.0,0,1,0,0,0,1,0,0,0,0,0,0.49
0.06765864847381486,0.30010459245033816,0.04879016416943205,0.01980262729617973,37,38.0,0,0,0,0,1,0,0,1,0,0,0,0.49
0.11332868530700327,0.0,0.2700271372130602,0.058268908123975824,5,31.0,0,1,0,0,0,0,0,0,0,1,0,0.49
0.0,0.3987761199573678,0.0,0.0,21,25.0,0,1,0,0,0,0,0,0,1,0,0,0.49
0.1310282624064042,0.0,0.26236426446749106,0.04879016416943205,53,162.0,1,0,0,0,0,0,0,1,0,0,0,0.49
0.0,0.0,0.3852624007906449,0.01980262729617973,21,25.0,0,0,0,0,1,0,0,0,0,1,0,0.48
0.3364722366212129,0.0,0.01980262729617973,0.06765864847381486,18,9.0,0,0,0,0,1,1,0,0,0,0,0,0.48
0.30010459245033816,0.0,0.12221763272424911,0.009950330853168092,21,25.0,0,1,0,0,0,1,0,0,0,0,0,0.48
0.30010459245033816,0.0,0.12221763272424911,0.009950330853168092,4,8.0,0,1,0,0,0,0,0,0,0,1,0,0.48
0.009950330853168092,0.0,0.371563556432483,0.02955880224154443,34,1353.0,0,0,0,1,0,1,0,0,0,0,0,0.48
0.0,0.371563556432483,0.0,0.02955880224154443,21,25.0,0,0,0,0,1,0,0,1,0,0,0,0.48
0.30748469974796055,0.0,0.10436001532424286,0.01980262729617973,44,11.0,1,0,0,0,0,0,0,0,0,1,0,0.48
0.371563556432483,0.0,0.02955880224154443,0.009950330853168092,21,25.0,0,0,1,0,0,1,0,0,0,0,0,0.48
0.0,0.3920420877760237,0.0,0.0,21,25.0,0,1,0,0,0,0,0,1,0,0,0,0.48
0.20701416938432612,0.0,0.1906203596086497,0.03922071315328133,21,25.0,0,1,0,0,0,1,0,0,0,0,0,0.48
0.09531017980432493,0.10436001532424286,0.19885085874516517,0.058268908123975824,34,118.0,0,0,0,0,1,1,0,0,0,0,0,0.48
0.13976194237515863,0.1570037488096647,0.12221763272424911,0.02955880224154443,73,76.0,0,1,0,0,0,0,0,0,0,1,0,0.48
0.371563556432483,0.0,0.0,0.02955880224154443,21,25.0,0,1,0,0,0,0,0,1,0,0,0,0.48
0.2151113796169455,0.0,0.16551443847757333,0.058268908123975824,21,25.0,0,0,0,0,1,0,1,0,0,0,0,0.48
0.26236426446749106,0.0,0.1310282624064042,0.03922071315328133,46,361.0,1,0,0,0,0,1,0,0,0,0,0,0.48
0.3364722366212129,0.0,0.01980262729617973,0.06765864847381486,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.48
0.23901690047049992,0.0,0.16551443847757333,0.02955880224154443,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.48
0.23901690047049992,0.0,0.1570037488096647,0.04879016416943205,21,21.0,1,0,0,0,0,0,1,0,0,0,0,0.48
0.35065687161316933,0.01980262729617973,0.01980262729617973,0.02955880224154443,21,25.0,0,1,0,0,0,1,0,0,0,0,0,0.48
0.13976194237515863,0.01980262729617973,0.2151113796169455,0.06765864847381486,39,221.0,0,0,0,0,1,1,0,0,0,0,0,0.48
0.2468600779315258,0.0,0.13976194237515863,0.04879016416943205,21,25.0,1,0,0,0,0,0,0,0,0,1,0,0.48
0.3576744442718159,0.0,0.009950330853168092,0.03922071315328133,41,21.0,1,0,0,0,0,0,1,0,0,0,0,0.48
0.1906203596086497,0.0,0.17395330712343798,0.0769610411361284,74,155.0,0,0,0,0,1,0,0,0,0,1,0,0.48
0.36464311358790924,0.0,0.0,0.03922071315328133,21,25.0,1,0,0,0,0,0,0,0,0,1,0,0.48
0.19885085874516517,0.009950330853168092,0.1823215567939546,0.04879016416943205,71,147.0,1,0,0,0,0,1,0,0,0,0,0,0.48
0.23901690047049992,0.0,0.16551443847757333,0.02955880224154443,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.48
0.36464311358790924,0.0,0.0,0.03922071315328133,44,21.0,1,0,0,0,0,0,0,0,0,1,0,0.48
0.1570037488096647,0.0,0.23901690047049992,0.03922071315328133,28,49.0,0,1,0,0,0,1,0,0,0,0,0,0.48
0.19885085874516517,0.10436001532424286,0.09531017980432493,0.04879016416943205,21,25.0,0,0,0,0,1,0,0,1,0,0,0,0.48
0.2151113796169455,0.0,0.16551443847757333,0.058268908123975824,26,19.0,0,0,0,0,1,0,0,0,1,0,0,0.48
0.22314355131420976,0.10436001532424286,0.058268908123975824,0.058268908123975824,21,25.0,0,1,0,0,0,0,0,0,1,0,0,0.48
0.36464311358790924,0.0,0.03922071315328133,0.0,21,25.0,0,1,0,0,0,0,0,0,0,1,0,0.48
0.3364722366212129,0.0,0.01980262729617973,0.06765864847381486,21,25.0,0,0,0,0,1,0,0,0,0,1,0,0.48
0.2151113796169455,0.0,0.16551443847757333,0.058268908123975824,21,4.0,0,0,0,0,1,0,0,0,1,0,0,0.48
0.35065687161316933,0.0,0.01980262729617973,0.03922071315328133,8,10.0,0,1,0,0,0,1,0,0,0,0,0,0.48
0.1310282624064042,0.1310282624064042,0.1570037488096647,0.02955880224154443,58,133.0,0,1,0,0,0,0,0,0,0,1,0,0.48
0.36464311358790924,0.0,0.009950330853168092,0.03922071315328133,21,25.0,0,1,0,0,0,0,1,0,0,0,0,0.48
0.2700271372130602,0.01980262729617973,0.11332868530700327,0.03922071315328133,64,260.0,1,0,0,0,0,1,0,0,0,0,0,0.48
0.2151113796169455,0.0,0.1823215567939546,0.04879016416943205,21,25.0,0,1,0,0,0,1,0,0,0,0,0,0.48
0.23901690047049992,0.0,0.16551443847757333,0.02955880224154443,21,25.0,0,0,0,0,1,0,0,0,0,1,0,0.48
0.1823215567939546,0.0,0.1906203596086497,0.06765864847381486,54,119.0,0,0,0,0,1,1,0,0,0,0,0,0.48
0.25464221837358075,0.0,0.13976194237515863,0.03922071315328133,21,5.0,1,0,0,0,0,1,0,0,0,0,0,0.48
0.0769610411361284,0.0,0.30010459245033816,0.04879016416943205,21,25.0,0,1,0,0,0,0,0,1,0,0,0,0.48
0.20701416938432612,0.0,0.16551443847757333,0.058268908123975824,11,17.0,0,0,0,0,1,0,0,0,0,0,1,0.48
0.36464311358790924,0.0,0.0,0.02955880224154443,21,5.0,0,1,0,0,0,0,0,0,0,1,0,0.48
0.23901690047049992,0.0,0.1570037488096647,0.03922071315328133,12,27.0,1,0,0,0,0,1,0,0,0,0,0,0.48
0.0,0.0,0.3852624007906449,0.0,21,25.0,0,1,0,0,0,0,1,0,0,0,0,0.48
0.23901690047049992,0.0,0.16551443847757333,0.02955880224154443,21,25.0,0,0,0,0,1,0,0,0,0,1,0,0.48
0.34358970439007686,0.0,0.02955880224154443,0.03922071315328133,16,36.0,0,1,0,0,0,0,1,0,0,0,0,0.48
0.29266961396282004,0.0,0.12221763272424911,0.009950330853168092,5,6.0,0,1,0,0,0,0,0,0,0,1,0,0.48
0.27763173659827955,0.02955880224154443,0.09531017980432493,0.03922071315328133,45,177.0,1,0,0,0,0,1,0,0,0,0,0,0.48
0.22314355131420976,0.1570037488096647,0.02955880224154443,0.01980262729617973,42,24.0,0,1,0,0,0,0,1,0,0,0,0,0.48
0.30010459245033816,0.0,0.10436001532424286,0.01980262729617973,30,11.0,1,0,0,0,0,0,0,0,0,1,0,0.48
0.17395330712343798,0.009950330853168092,0.23901690047049992,0.0,49,33.0,1,0,0,0,0,0,0,0,0,1,0,0.48
0.17395330712343798,0.0,0.04879016416943205,0.2151113796169455,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.48
0.371563556432483,0.0,0.02955880224154443,0.0,21,25.0,0,0,1,0,0,0,0,0,0,1,0,0.48
0.2468600779315258,0.009950330853168092,0.13976194237515863,0.03922071315328133,11,290.0,1,0,0,0,0,0,0,1,0,0,0,0.48
0.20701416938432612,0.0,0.16551443847757333,0.058268908123975824,10,10.0,0,0,0,0,1,0,0,0,0,1,0,0.48
0.14842000511827322,0.25464221837358075,0.009950330853168092,0.009950330853168092,34,22.0,0,1,0,0,0,0,0,1,0,0,0,0.48
0.0,0.0,0.3920420877760237,0.0,17,177.0,0,0,0,0,1,1,0,0,0,0,0,0.48
0.1310282624064042,0.17395330712343798,0.10436001532424286,0.03922071315328133,18,9.0,0,0,0,0,1,0,1,0,0,0,0,0.47
0.371563556432483,0.0,0.01980262729617973,0.009950330853168092,21,25.0,0,0,1,0,0,1,0,0,0,0,0,0.47
0.2151113796169455,0.03922071315328133,0.14842000511827322,0.02955880224154443,21,25.0,0,0,0,0,1,1,0,0,0,0,0,0.47
0.371563556432483,0.0,0.01980262729617973,0.0,21,25.0,0,1,0,0,0,0,0,0,0,1,0,0.47
